bedrooms,bathrooms,toilets,parking_space,title,town,state,price,log_price,state_enc,town_enc,title_enc,cluster
5,5,5,4,Detached Duplex,Lekki,Lagos,110000000.0,18.5159909328476,1,71,2,0
5,5,6,4,Detached Duplex,Ajah,Lagos,65000000.0,17.989897843244528,1,2,2,2
4,4,5,3,Detached Duplex,Lekki,Lagos,55000000.0,17.822843761378564,1,71,2,0
6,6,7,1,Detached Duplex,Ikeja,Lagos,220000000.0,19.20913810886209,1,40,2,0
4,5,5,4,Detached Duplex,Ajah,Lagos,90000000.0,18.31532023940565,1,2,2,2
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,100000000.0,18.420680753952364,1,71,4,3
4,4,5,2,Semi Detached Duplex,Lekki,Lagos,70000000.0,18.064005814299346,1,71,4,3
6,5,5,4,Detached Duplex,Wuse,Abuja,380000000.0,19.755681813316283,0,97,2,1
2,2,3,3,Semi Detached Bungalow,Lekki,Lagos,26000000.0,17.073607134447293,1,71,3,3
4,5,5,4,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
5,5,5,5,Detached Duplex,Lekki,Lagos,55000000.0,17.822843761378564,1,71,2,0
6,6,7,4,Detached Duplex,Victoria Island (VI),Lagos,450000000.0,19.92475814295086,1,95,2,0
4,5,5,3,Terraced Duplexes,Jabi,Abuja,85000000.0,18.258161826219297,0,50,6,1
5,5,6,5,Detached Duplex,Lekki,Lagos,320000000.0,19.583831556883045,1,71,2,0
5,5,6,8,Detached Duplex,Ikoyi,Lagos,750000000.0,20.435583765827964,1,43,2,0
5,6,6,6,Detached Duplex,Lekki,Lagos,350000000.0,19.673443715304877,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,270000000.0,19.413932520666354,1,71,2,0
4,4,5,8,Semi Detached Duplex,Ajah,Lagos,42000000.0,17.553180200057167,1,2,4,2
2,2,3,4,Semi Detached Duplex,Lokogoma District,Abuja,23000000.0,16.951004817371683,0,73,4,1
3,3,4,4,Semi Detached Bungalow,Dakwo,Abuja,38000000.0,17.453096744006448,0,13,3,1
5,5,6,3,Detached Duplex,Lekki,Lagos,95000000.0,18.36938746009113,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,2,0
4,4,5,5,Detached Duplex,Guzape District,Abuja,140000000.0,18.757152987716434,0,29,2,1
5,6,6,4,Detached Duplex,Lekki,Lagos,160000000.0,18.8906843794481,1,71,2,0
6,6,7,4,Detached Duplex,Lekki,Lagos,350000000.0,19.673443715304877,1,71,2,0
5,5,5,4,Detached Duplex,Gwarinpa,Abuja,320000000.0,19.583831556883045,0,31,2,1
5,5,6,4,Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,2,0
5,6,6,4,Detached Duplex,Wuse 2,Abuja,300000000.0,19.519293035953808,0,98,2,1
4,4,5,4,Detached Duplex,Durumi,Abuja,135000000.0,18.72078534381011,0,18,2,1
4,4,5,6,Detached Duplex,Lekki,Lagos,190000000.0,19.06253463538792,1,71,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,61000000.0,17.926384438531027,1,71,4,3
4,4,4,4,Terraced Duplexes,Wuye,Abuja,45000000.0,17.622173069956816,0,99,6,1
3,4,4,3,Block of Flats,Guzape District,Abuja,800000000.0,20.500122286882203,0,29,0,1
3,2,2,3,Detached Bungalow,Ikorodu,Lagos,5000000.0,15.424948670398354,1,41,1,2
4,4,5,4,Detached Duplex,Ikeja,Lagos,190000000.0,19.06253463538792,1,40,2,2
4,5,6,3,Terraced Duplexes,Jabi,Abuja,130000000.0,18.683045016112164,0,50,6,1
4,4,5,4,Terraced Duplexes,Lekki,Lagos,150000000.0,18.826145858727198,1,71,6,3
2,2,3,3,Block of Flats,Jabi,Abuja,22500000.0,16.929025911619092,0,50,0,1
4,5,5,4,Detached Duplex,Ajah,Lagos,45000000.0,17.622173069956816,1,2,2,2
5,5,5,4,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
5,6,6,4,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
4,4,5,2,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
5,6,6,4,Detached Duplex,Lekki,Lagos,140000000.0,18.757152987716434,1,71,2,0
4,2,2,4,Detached Bungalow,Ifako-Ijaiye,Lagos,14000000.0,16.454567959008102,1,36,1,2
4,5,5,4,Detached Duplex,Galadimawa,Abuja,50000000.0,17.72753358339242,0,25,2,1
5,6,6,4,Detached Duplex,Durumi,Abuja,120000000.0,18.603002309079653,0,18,2,1
5,5,5,4,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
4,4,5,3,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,70000000.0,18.064005814299346,1,71,2,0
5,6,6,4,Detached Duplex,Lekki,Lagos,350000000.0,19.673443715304877,1,71,2,0
5,5,6,4,Semi Detached Duplex,Gwarinpa,Abuja,135000000.0,18.72078534381011,0,31,4,1
5,6,6,1,Detached Duplex,Ajah,Lagos,75000000.0,18.132998684833918,1,2,2,2
4,4,5,3,Terraced Duplexes,Lekki,Lagos,88000000.0,18.292847383806116,1,71,6,3
6,6,7,6,Detached Duplex,Ikeja,Lagos,130000000.0,18.683045016112164,1,40,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,4,3
4,5,5,4,Block of Flats,Ikeja,Lagos,90000000.0,18.31532023940565,1,40,0,2
5,5,5,4,Detached Duplex,Lekki,Lagos,160000000.0,18.8906843794481,1,71,2,0
6,6,7,1,Detached Duplex,Lekki,Lagos,200000000.0,19.11382792951231,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,270000000.0,19.413932520666354,1,71,2,0
4,4,5,4,Detached Bungalow,Alimosho,Lagos,36000000.0,17.399029524198163,1,3,1,2
2,2,3,8,Detached Bungalow,Ikorodu,Lagos,17000000.0,16.648723960844016,1,41,1,2
4,4,5,4,Detached Duplex,Ajah,Lagos,70000000.0,18.064005814299346,1,2,2,2
5,5,6,4,Detached Duplex,Lekki,Lagos,140000000.0,18.757152987716434,1,71,2,0
3,4,4,4,Detached Bungalow,Ibeju Lekki,Lagos,16500000.0,16.61887099947687,1,33,1,2
3,3,4,3,Block of Flats,Lekki,Lagos,32500000.0,17.296750678069195,1,71,0,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,4,3
4,4,5,6,Detached Duplex,Gwarinpa,Abuja,80000000.0,18.197537205138154,0,31,2,1
5,6,6,5,Detached Duplex,Lekki,Lagos,160000000.0,18.8906843794481,1,71,2,0
3,3,4,2,Terraced Bungalow,Gwagwalada,Abuja,10500000.0,16.166885910365842,0,30,5,1
3,3,4,7,Detached Bungalow,Ajah,Lagos,30000000.0,17.216707972959764,1,2,1,2
4,4,5,5,Terraced Duplexes,Wuse 2,Abuja,200000000.0,19.11382792951231,0,98,6,1
6,3,3,1,Detached Bungalow,Ipaja,Lagos,12000000.0,16.300417291085605,1,46,1,2
5,6,7,4,Detached Duplex,Ajah,Lagos,55000000.0,17.822843761378564,1,2,2,2
5,6,6,6,Semi Detached Duplex,Gwarinpa,Abuja,47000000.0,17.665658180950928,0,31,4,1
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,4,3
4,6,6,3,Detached Duplex,Lekki,Lagos,70000000.0,18.064005814299346,1,71,2,0
5,5,6,4,Detached Duplex,Magodo,Lagos,235000000.0,19.275096076363752,1,76,2,0
3,5,4,4,Detached Bungalow,Lekki,Lagos,33000000.0,17.312018149733785,1,71,1,0
4,4,5,4,Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,110000000.0,18.5159909328476,1,71,2,0
4,4,5,4,Detached Duplex,Life Camp,Abuja,55000000.0,17.822843761378564,0,72,2,1
1,5,5,4,Block of Flats,Kuje,Abuja,36000000.0,17.399029524198163,0,66,0,1
6,5,7,4,Detached Duplex,Lekki,Lagos,320000000.0,19.583831556883045,1,71,2,0
6,7,7,4,Detached Duplex,Maitama District,Abuja,850000000.0,20.560746908625106,0,77,2,1
5,5,6,4,Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,2,0
5,5,6,4,Detached Duplex,Gwarinpa,Abuja,78000000.0,18.17221939747438,0,31,2,1
4,4,5,4,Terraced Duplexes,Lekki,Lagos,55000000.0,17.822843761378564,1,71,6,3
5,5,6,4,Detached Duplex,Lekki,Lagos,280000000.0,19.450300164704952,1,71,2,0
5,5,5,4,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
3,3,4,4,Block of Flats,Magodo,Lagos,110000000.0,18.5159909328476,1,76,0,0
4,5,6,3,Terraced Duplexes,Jahi,Abuja,65000000.0,17.989897843244528,0,51,6,1
4,4,5,2,Detached Duplex,Lekki,Lagos,88000000.0,18.292847383806116,1,71,2,0
6,6,7,6,Detached Duplex,Ikeja,Lagos,150000000.0,18.826145858727198,1,40,2,0
3,3,4,8,Detached Duplex,Ibeju Lekki,Lagos,56000000.0,17.840862266556567,1,33,2,2
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,4,3
4,5,6,4,Terraced Duplexes,Katampe,Abuja,62000000.0,17.9426449591384,0,61,6,1
4,4,5,5,Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,2,0
5,5,6,4,Detached Duplex,Mabushi,Abuja,120000000.0,18.603002309079653,0,75,2,1
7,7,7,6,Semi Detached Duplex,Amuwo Odofin,Lagos,90000000.0,18.31532023940565,1,4,4,2
4,5,5,4,Detached Duplex,Lekki,Lagos,250000000.0,19.33697147982652,1,71,2,0
5,6,6,4,Detached Duplex,Gwarinpa,Abuja,280000000.0,19.450300164704952,0,31,2,1
3,3,4,4,Detached Bungalow,Ibeju Lekki,Lagos,15000000.0,16.52356082573315,1,33,1,2
4,4,4,4,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
5,5,5,4,Detached Duplex,Lekki,Lagos,160000000.0,18.8906843794481,1,71,2,0
4,5,5,4,Block of Flats,Alimosho,Lagos,45000000.0,17.622173069956816,1,3,0,2
5,5,6,3,Detached Duplex,Lekki,Lagos,135000000.0,18.72078534381011,1,71,2,0
5,6,6,4,Detached Duplex,Lekki,Lagos,140000000.0,18.757152987716434,1,71,2,0
5,6,6,4,Detached Duplex,Lekki,Lagos,135000000.0,18.72078534381011,1,71,2,0
4,4,5,4,Terraced Duplexes,Lekki,Lagos,55000000.0,17.822843761378564,1,71,6,3
4,4,5,4,Detached Duplex,Ajah,Lagos,45000000.0,17.622173069956816,1,2,2,2
5,5,6,3,Detached Duplex,Ikotun,Lagos,30000000.0,17.216707972959764,1,42,2,0
3,3,3,3,Detached Bungalow,Ikorodu,Lagos,12000000.0,16.300417291085605,1,41,1,2
5,5,6,6,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
2,2,3,4,Block of Flats,Lekki,Lagos,15000000.0,16.52356082573315,1,71,0,0
5,5,6,4,Detached Duplex,Ajah,Lagos,75000000.0,18.132998684833918,1,2,2,2
5,5,6,4,Detached Duplex,Lekki,Lagos,155000000.0,18.858935681335133,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,200000000.0,19.11382792951231,1,71,2,0
8,5,5,4,Detached Duplex,Ikoyi,Lagos,800000000.0,20.500122286882203,1,43,2,0
4,4,5,4,Semi Detached Bungalow,Ibeju Lekki,Lagos,36000000.0,17.399029524198163,1,33,3,2
3,4,4,4,Detached Bungalow,Kuje,Abuja,9000000.0,16.012735246411598,0,66,1,1
5,5,5,4,Detached Duplex,Ikoyi,Lagos,695000000.0,20.359422404967916,1,43,2,0
5,5,6,4,Detached Duplex,Ojodu,Lagos,75000000.0,18.132998684833918,1,86,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,2,0
4,4,5,6,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
5,5,6,4,Semi Detached Duplex,Ikoyi,Lagos,450000000.0,19.92475814295086,1,43,4,3
5,6,6,6,Detached Duplex,Lekki,Lagos,280000000.0,19.450300164704952,1,71,2,0
4,4,4,4,Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,350000000.0,19.673443715304877,1,71,2,0
5,7,6,8,Detached Duplex,Guzape District,Abuja,200000000.0,19.11382792951231,0,29,2,1
5,5,6,3,Terraced Duplexes,Lekki,Lagos,55000000.0,17.822843761378564,1,71,6,3
5,5,6,7,Detached Duplex,Lekki,Lagos,270000000.0,19.413932520666354,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,2,0
6,5,5,4,Detached Bungalow,Shomolu,Lagos,40000000.0,17.50439003707821,1,92,1,0
4,5,5,4,Block of Flats,Alimosho,Lagos,45000000.0,17.622173069956816,1,3,0,2
4,4,5,5,Semi Detached Duplex,Lekki,Lagos,55000000.0,17.822843761378564,1,71,4,3
4,4,5,4,Detached Duplex,Ikeja,Lagos,190000000.0,19.06253463538792,1,40,2,2
5,6,6,5,Detached Duplex,Apo,Abuja,220000000.0,19.20913810886209,0,6,2,1
5,5,5,4,Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
5,5,5,4,Detached Duplex,Lekki,Lagos,270000000.0,19.413932520666354,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,115000000.0,18.560442695023177,1,71,2,0
4,4,5,3,Terraced Duplexes,Lekki,Lagos,50000000.0,17.72753358339242,1,71,6,3
1,1,1,8,Block of Flats,Lekki,Lagos,77000000.0,18.15931599280497,1,71,0,2
4,4,5,3,Terraced Duplexes,Life Camp,Abuja,55000000.0,17.822843761378564,0,72,6,1
4,4,5,4,Terraced Duplexes,Lekki,Lagos,90000000.0,18.31532023940565,1,71,6,3
5,5,6,4,Detached Duplex,Gwarinpa,Abuja,130000000.0,18.683045016112164,0,31,2,1
4,4,5,4,Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,61000000.0,17.926384438531027,1,71,4,3
4,4,5,4,Semi Detached Duplex,Kaura,Abuja,50000000.0,17.72753358339242,0,62,4,1
5,5,6,5,Detached Duplex,Lekki,Lagos,100000000.0,18.420680753952364,1,71,2,0
5,5,6,1,Detached Duplex,Asokoro District,Abuja,650000000.0,20.29248292239242,0,7,2,1
5,5,6,4,Detached Duplex,Ikoyi,Lagos,1000000000.0,20.72326583794641,1,43,2,0
5,5,6,4,Detached Duplex,Isheri North,Lagos,85000000.0,18.258161826219297,1,48,2,0
4,5,5,3,Semi Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,4,3
3,3,4,4,Block of Flats,Ikoyi,Lagos,200000000.0,19.11382792951231,1,43,0,2
4,5,5,7,Detached Duplex,Lekki,Lagos,145000000.0,18.7922443072814,1,71,2,0
4,4,4,3,Semi Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,4,3
4,5,5,4,Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,2,0
5,6,6,6,Detached Duplex,Apo,Abuja,135000000.0,18.72078534381011,0,6,2,1
5,5,6,4,Detached Duplex,Lekki,Lagos,300000000.0,19.519293035953808,1,71,2,0
4,4,5,5,Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,2,0
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,4,3
2,2,3,2,Block of Flats,Lekki,Lagos,30000000.0,17.216707972959764,1,71,0,0
4,5,5,3,Semi Detached Duplex,Lekki,Lagos,74000000.0,18.119575664681957,1,71,4,3
4,4,5,3,Detached Duplex,Guzape District,Abuja,75000000.0,18.132998684833918,0,29,2,1
3,5,5,4,Detached Bungalow,Yaba,Lagos,160000000.0,18.8906843794481,1,100,1,0
6,7,7,4,Detached Duplex,Lekki,Lagos,370000000.0,19.729013566305248,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,330000000.0,19.6146032154551,1,71,2,0
6,5,5,4,Detached Bungalow,Lekki,Lagos,130000000.0,18.683045016112164,1,71,1,0
4,4,5,4,Terraced Duplexes,Ikoyi,Lagos,230000000.0,19.253589871235295,1,43,6,3
4,5,5,4,Detached Duplex,Galadimawa,Abuja,140000000.0,18.757152987716434,0,25,2,1
4,4,5,4,Detached Duplex,Lekki,Lagos,62000000.0,17.9426449591384,1,71,2,0
4,4,5,4,Detached Duplex,Wuse,Abuja,150000000.0,18.826145858727198,0,97,2,1
3,3,4,2,Block of Flats,Ajah,Lagos,120000000.0,18.603002309079653,1,2,0,2
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,61000000.0,17.926384438531027,1,71,4,3
3,3,4,4,Detached Duplex,Ajah,Lagos,28000000.0,17.147715103853763,1,2,2,2
5,5,5,4,Detached Duplex,Magodo,Lagos,70000000.0,18.064005814299346,1,76,2,0
5,5,6,4,Detached Duplex,Ajah,Lagos,140000000.0,18.757152987716434,1,2,2,2
4,4,5,2,Semi Detached Duplex,Lekki,Lagos,50000000.0,17.72753358339242,1,71,4,3
5,5,7,7,Detached Duplex,Lekki,Lagos,185000000.0,19.035866388448003,1,71,2,0
4,5,5,3,Detached Duplex,Ajah,Lagos,65000000.0,17.989897843244528,1,2,2,2
5,5,6,5,Detached Duplex,Lekki,Lagos,320000000.0,19.583831556883045,1,71,2,0
4,4,5,4,Terraced Duplexes,Lekki,Lagos,55000000.0,17.822843761378564,1,71,6,3
5,5,6,3,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
3,2,5,6,Block of Flats,Ibeju Lekki,Lagos,34000000.0,17.341871111992198,1,33,0,2
5,5,5,4,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
4,5,5,4,Terraced Duplexes,Guzape District,Abuja,95000000.0,18.36938746009113,0,29,6,1
5,5,6,6,Detached Duplex,Ibeju Lekki,Lagos,91000000.0,18.326370075470134,1,33,2,2
2,2,3,3,Semi Detached Bungalow,Ajah,Lagos,28000000.0,17.147715103853763,1,2,3,2
5,5,6,5,Detached Duplex,Lekki,Lagos,380000000.0,19.755681813316283,1,71,2,0
5,6,7,5,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
5,6,6,4,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
4,5,5,4,Terraced Duplexes,Lekki,Lagos,52000000.0,17.76675429577647,1,71,6,3
5,5,5,4,Detached Duplex,Lekki,Lagos,320000000.0,19.583831556883045,1,71,2,0
5,5,6,4,Detached Duplex,Ikoyi,Lagos,550000000.0,20.125428838008972,1,43,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,4,3
3,3,4,4,Semi Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,4,3
6,5,5,4,Detached Duplex,Lekki,Lagos,450000000.0,19.92475814295086,1,71,2,0
6,6,6,6,Detached Duplex,Ikoyi,Lagos,1400000000.0,21.05973807428191,1,43,2,0
3,4,4,3,Terraced Duplexes,Lekki,Lagos,38000000.0,17.453096744006448,1,71,6,3
4,5,5,4,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
6,6,7,6,Detached Duplex,Ikoyi,Lagos,1300000000.0,20.985630102183134,1,43,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,350000000.0,19.673443715304877,1,71,2,0
4,5,5,4,Semi Detached Duplex,Victoria Island (VI),Lagos,140000000.0,18.757152987716434,1,95,4,3
5,5,6,4,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
5,6,6,4,Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,2,0
4,4,4,3,Terraced Duplexes,Lekki,Lagos,65000000.0,17.989897843244528,1,71,6,3
4,5,6,5,Terraced Duplexes,Lekki,Lagos,58000000.0,17.87595358575207,1,71,6,3
5,5,6,5,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
9,9,1,1,Detached Duplex,Isolo,Lagos,70000000.0,18.064005814299346,1,49,2,0
1,1,1,5,Detached Duplex,Guzape District,Abuja,2700000000.0,21.716517610327063,0,29,2,1
5,5,6,7,Detached Duplex,Lekki,Lagos,295000000.0,19.502485917693924,1,71,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,4,3
3,5,5,4,Block of Flats,Lekki,Lagos,45500000.0,17.6332229058992,1,71,0,0
5,5,6,6,Detached Duplex,Ikeja,Lagos,170000000.0,18.951309000896888,1,40,2,0
4,4,5,4,Terraced Duplexes,Lekki,Lagos,45000000.0,17.622173069956816,1,71,6,3
3,4,4,4,Terraced Duplexes,Wuye,Abuja,65000000.0,17.989897843244528,0,99,6,1
5,6,6,1,Detached Duplex,Lekki,Lagos,450000000.0,19.92475814295086,1,71,2,0
6,6,7,5,Detached Duplex,Ikoyi,Lagos,1500000000.0,21.12873094572124,1,43,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,2,0
5,6,6,4,Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,2,0
5,5,6,4,Terraced Duplexes,Guzape District,Abuja,60000000.0,17.909855136853043,0,29,6,1
1,5,5,4,Detached Duplex,Lekki,Lagos,1500000000.0,21.12873094572124,1,71,2,0
5,6,6,8,Detached Duplex,Lekki,Lagos,170000000.0,18.951309000896888,1,71,2,0
4,4,5,3,Terraced Duplexes,Jahi,Abuja,70000000.0,18.064005814299346,0,51,6,1
4,4,5,8,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
3,3,4,2,Block of Flats,Lekki,Lagos,48000000.0,17.6867115897055,1,71,0,0
5,5,5,4,Detached Duplex,Maitama District,Abuja,900000000.0,20.617905322399697,0,77,2,1
4,4,4,4,Detached Duplex,Lekki,Lagos,55000000.0,17.822843761378564,1,71,2,0
5,5,6,3,Detached Duplex,Lekki,Lagos,98000000.0,18.400478046838927,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,110000000.0,18.5159909328476,1,71,2,0
4,6,6,3,Semi Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,4,3
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,2,0
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,4,3
5,5,6,5,Detached Duplex,Ikoyi,Lagos,1100000000.0,20.818576017659826,1,43,2,0
5,5,6,5,Detached Duplex,Lekki,Lagos,115000000.0,18.560442695023177,1,71,2,0
5,8,8,8,Detached Duplex,Ikoyi,Lagos,345000000.0,19.659054977894186,1,43,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,50000000.0,17.72753358339242,1,71,4,3
5,5,6,4,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
4,4,5,2,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,160000000.0,18.8906843794481,1,71,2,0
6,6,7,4,Detached Duplex,Lekki,Lagos,400000000.0,19.806975107572256,1,71,2,0
4,4,5,3,Terraced Duplexes,Lekki,Lagos,160000000.0,18.8906843794481,1,71,6,3
5,5,6,5,Detached Duplex,Lekki,Lagos,95000000.0,18.36938746009113,1,71,2,0
7,5,5,4,Detached Duplex,Gwarinpa,Abuja,430000000.0,19.879295768977464,0,31,2,1
3,4,4,2,Terraced Duplexes,Lekki,Lagos,46000000.0,17.6441519761925,1,71,6,3
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,60000000.0,17.909855136853043,1,71,4,3
4,4,5,4,Terraced Duplexes,Lekki,Lagos,70000000.0,18.064005814299346,1,71,6,3
5,7,7,4,Semi Detached Duplex,Wuye,Abuja,65000000.0,17.989897843244528,0,99,4,1
3,3,4,4,Detached Bungalow,Lekki,Lagos,30000000.0,17.216707972959764,1,71,1,0
5,5,6,4,Detached Duplex,Lekki,Lagos,310000000.0,19.552082858669273,1,71,2,0
4,5,5,4,Terraced Duplexes,Galadimawa,Abuja,29950000.0,17.215039915914712,0,25,6,1
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,4,3
4,4,5,4,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
5,5,6,3,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
4,4,5,3,Terraced Duplexes,Lekki,Lagos,120000000.0,18.603002309079653,1,71,6,3
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,61000000.0,17.926384438531027,1,71,4,3
5,4,4,4,Detached Duplex,Surulere,Lagos,80000000.0,18.197537205138154,1,93,2,0
4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos,270000000.0,19.413932520666354,1,43,4,3
4,4,5,3,Terraced Duplexes,Lekki,Lagos,60000000.0,17.909855136853043,1,71,6,3
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
4,5,5,4,Detached Duplex,Ajah,Lagos,40000000.0,17.50439003707821,1,2,2,2
3,3,4,4,Terraced Duplexes,Ajah,Lagos,29000000.0,17.182806422433504,1,2,6,3
5,5,6,6,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,185000000.0,19.035866388448003,1,71,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,4,3
2,2,3,3,Terraced Duplexes,Karu,Abuja,15000000.0,16.52356082573315,0,60,6,1
4,4,5,6,Detached Bungalow,Apo,Abuja,35000000.0,17.370858648025116,0,6,1,1
4,4,5,2,Terraced Duplexes,Life Camp,Abuja,60000000.0,17.909855136853043,0,72,6,1
5,5,6,3,Detached Duplex,Lekki,Lagos,98000000.0,18.400478046838927,1,71,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,70000000.0,18.064005814299346,1,71,2,0
4,2,3,4,Terraced Duplexes,Katampe,Abuja,1500000000.0,21.12873094572124,0,61,6,1
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
5,5,6,5,Detached Duplex,Lekki,Lagos,165000000.0,18.92145603792546,1,71,2,0
5,5,6,4,Detached Duplex,Ikoyi,Lagos,550000000.0,20.125428838008972,1,43,2,0
4,4,5,5,Detached Duplex,Ikeja,Lagos,115000000.0,18.560442695023177,1,40,2,2
5,5,6,4,Detached Duplex,Ikeja,Lagos,80000000.0,18.197537205138154,1,40,2,0
4,5,5,5,Detached Duplex,Ajah,Lagos,65000000.0,17.989897843244528,1,2,2,2
4,3,4,2,Block of Flats,Victoria Island (VI),Lagos,7200000.0,15.789591722875162,1,95,0,0
2,3,4,2,Terraced Duplexes,Ajah,Lagos,37000000.0,17.426428497635523,1,2,6,3
